_id,barcode,description,discountPrice,hsCode,name,originalId,packaged,picked,price,quantity,sku,variant,vat,weight
623d8995c58f3c7c903850bd,8435602526993,,,,x1 - CEPILLO MIXTO,,TRUE,FALSE,0,1,82699,,0.21,1
623d8995dc97497718cfaa5c,8435484056847,Small household appliances,,,ROCKSTAR 880 ULTIMATE,,TRUE,FALSE,0,1,5684,,0.21,4.6
623d89989c4aa0050a244e33,8435602505998,,,,x1 - CEPILLO LATERAL,,TRUE,FALSE,0,1,80599,,0.21,1
623d899938505758aae8de45,8435602505998,,,,x2 - CEPILLO LATERAL,,TRUE,FALSE,0,1,80599,,0.21,1
623d899af7a94980f8d02cc3,8435484015844,Small household appliances,,,CAF 790 PRO,,TRUE,FALSE,0,1,1584,,0.21,4
623d89a3887bde52926ac206,R1C164819880300,,,null,Regalo de Lip Rescue Balm,12034501837048,TRUE,FALSE,0,1,gMnKkjtVH,Default Title,0,0
623d89a4887bde71ec6ac207,1080201379623,,29,null,Jojoba Cleansing Balm,12034501869816,TRUE,FALSE,29,1,-yJpEKlYMB,Default Title,4.63,0
623d89a4887bde9e336ac208,8251020170002,,18,null,Purifying Cleansing Foam,12034501902584,TRUE,FALSE,18,1,LyWQWfcs-E,Default Title,2.87,0
623d89b423b49357dc3c237d,5999100021433,,null,,Scitec Nutrition 100% Whey Protein Professional 5 Kg - Fórmula Mejorada Sin Gluten Ni Azúcares,,FALSE,FALSE,90.82,1,559933.2944,Chocolate - Avellana,10,11.21
623d89bcc58f3c2a4f3850c2,602299791456,,null,,Hivital Vitamina B Complex  210 Cápsulas Veganas Para 7 Meses,,FALSE,FALSE,15.77,1,229252.2502,Natural,0,0
623d89de23963787b1e1b47b,xxxxxxxxxxxxx,,,,x1 - TUBO RIGIDO,,TRUE,FALSE,0,1,93192,,0.21,1
623d89de9c4aa063c9244e35,xxxxxxxxxxxxx,,,,x1 - TUBO RIGIDO,,TRUE,FALSE,0,1,93192,,0.21,1
623d8a0e318ff97a08f91f75,8435484015578,Small household appliances,,,20 BIANCA,,TRUE,FALSE,0,1,1557,,0.21,5
623d8a0e6baa394e481c5dc2,8435484016230,Small household appliances,,,CAF 1000 MOKA,,TRUE,FALSE,0,1,1623,,0.21,1
623d8a1924b1e9f7aeda829b,8435484055567,Small household appliances,,,POPSTAR 3000 X-TREME ANIMAL,,TRUE,FALSE,0,1,5556,,0.21,6
623d8a19887bdef7206ac209,8435484030755,Small household appliances,,,FRY 4000 BLACK,,TRUE,FALSE,0,1,3075,,0.21,4
623d8a2334b2373a29abba78,8435484041744,Small household appliances,,,COOK 4500 LUXURY WHITE,,TRUE,FALSE,0,1,4174,,0.21,8
623d8a2334b237831babba73,8435484014021,Small household appliances,,,GRANDHEAT 2590 BYR,,TRUE,FALSE,0,1,1402,,0.21,12
623d8a2d24b1e90f8eda82a2,8435484015844,Small household appliances,,,CAF 790 PRO,,TRUE,FALSE,0,1,1584,,0.21,4
623d8a2d9c1daa71de719ef1,8435484013949,Small household appliances,,,2590 BUILT-IN WHITE,,TRUE,FALSE,0,1,1394,,0.21,21
623d8a37c58f3c8f843850c9,8435484030663,Small household appliances,,,ROCK 2400,,TRUE,FALSE,0,1,3066,,0.21,3
623d8a38e88d8b38f23d7482,8435484042581,Small household appliances,,,SEALVAC 140,,TRUE,FALSE,0,1,4258,,0.21,2
623d8a409c4aa032e9244e39,8435484053556,Small household appliances,,,READY 9790,,TRUE,FALSE,0,1,5355,,0.21,6
623d8a4245d54666e8898568,8435484053556,Small household appliances,,,READY 9790,,TRUE,FALSE,0,1,5355,,0.21,6
623d8a4a61b011abef3b818f,8435484053556,Small household appliances,,,READY 9790,,TRUE,FALSE,0,1,5355,,0.21,6
623d8a4ddc9749112ecfaa5e,8435484030427,Small household appliances,,,VISIONTOAST,,TRUE,FALSE,0,1,3042,,0.21,4
623d8a541f7d7a2c78594afc,8435484022194,Small household appliances,,,BAKE 4000 COMBI GYRO,,TRUE,FALSE,0,1,2219,,0.21,25
623d8a55f3909f3a9ea5dfab,8436604890037,,null,,Total look Faina,,TRUE,FALSE,215,1,SS22001M,Estampado flores M,21,0
623d8a55f7006f1c91a754da,8433984108776,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niño Globos,,TRUE,FALSE,1.452,1,PADA220460,,21,0
623d8a55f7006f1d96a754d7,8433984108738,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niño Etiquetas Textos,,TRUE,FALSE,1.452,1,PADA220464,,21,0
623d8a55f7006f40eca754d9,8433984108769,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niño Globo Terráqueo,,TRUE,FALSE,1.452,1,PADA220461,,21,0
623d8a55f7006f88c9a754d4,8433984108790,scrapbooking,20.49,4810.13.5000,Kit Papeles Estampados 12x12 Hoy Es Mi Dia Dayka Niño,,TRUE,FALSE,31.46,1,KTDA220013,,21,0
623d8a55f7006f93daa754d5,8433984108660,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niño Etiquetas,,TRUE,FALSE,1.452,1,PADA220471,,21,0
623d8a55f7006fc4b0a754d8,8433984108721,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niño Recortables,,TRUE,FALSE,1.452,1,PADA220465,,21,0
623d8a55f7006fe24da754d6,8433984108684,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niño Etiquetas Bicicleta,,TRUE,FALSE,1.452,1,PADA220469,,21,0
623d8a5657f54f7fcddcfc0e,8435484080101,Small household appliances,,,TOAST BASIC,,TRUE,FALSE,0,1,8010,,0.21,1
623d8a5757f54f1643dcfc25,17754156037,scrapbooking,2.5,4810.13.5000,Pegamento Liquido Original Tacky Glue 4 oz,,TRUE,FALSE,3.025,1,HRAD130056,,21,0
623d8a5757f54f16cddcfc19,8433984108615,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niña Etiquetas textos,,TRUE,FALSE,1.452,1,PADA220452,,21,0
623d8a5757f54f1c84dcfc14,8433984108721,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niño Recortables,,TRUE,FALSE,1.452,1,PADA220465,,21,0
623d8a5757f54f20cedcfc15,8433984108769,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niño Globo Terráqueo,,TRUE,FALSE,1.452,1,PADA220461,,21,0
623d8a5757f54f2e1adcfc1f,655350996888,scrapbooking,1.34,4810.13.5000,Papel Estampado Doble Cara 12x12 My Sweet By Frank Garcia Captured Memories,,TRUE,FALSE,1.21,1,PAPM210454,,21,0
623d8a5757f54f3ff3dcfc1b,646247370263,scrapbooking,0.99,4810.13.5000,Papel Estampado Doble Cara 12x12 Peaceful Hearts Jeane Hadfield Bloom And Grow,,TRUE,FALSE,1.1979,1,PAAC211664,,21,0
623d8a5757f54f4712dcfc26,17754331434,scrapbooking,2.99,4810.13.5000,Pegamento Liquido Always Ready Tacky Glue 4 oz,,TRUE,FALSE,3.6179,1,HRAD140146,,21,0
623d8a5757f54f575fdcfc18,8433984108547,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niña Etiquetas,,TRUE,FALSE,1.452,1,PADA220459,,21,0
623d8a5757f54f6285dcfc21,655350996871,scrapbooking,1.17,4810.13.5000,Papel Estampado Doble Cara 12x12 My Sweet By Frank Garcia I Will Go Wherever You Go,,TRUE,FALSE,1.21,1,PAPM210453,,21,0
623d8a5757f54f6724dcfc22,655350996871,scrapbooking,1.17,4810.13.5000,Papel Estampado Doble Cara 12x12 My Sweet By Frank Garcia I Will Go Wherever You Go,,TRUE,FALSE,1.21,1,PAPM210453,,21,0
623d8a5757f54f70f8dcfc20,655350996680,scrapbooking,1,4810.13.5000,Papel Estampado Doble Cara 12x12 Magic Love By Frank Garcia Sweetness,,TRUE,FALSE,1.21,1,PAPM210451,,21,0
623d8a5757f54f7128dcfc23,8433984048270,scrapbooking,1.2,4810.13.5000,Papel Estampado Doble Cara 12x12   Mi Primera Comunión   142,,TRUE,FALSE,1.452,1,PADA170027,,21,0
623d8a5757f54f767bdcfc13,8433984108738,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niño Etiquetas Textos,,TRUE,FALSE,1.452,1,PADA220464,,21,0
623d8a5757f54f7a53dcfc1e,655350996888,scrapbooking,1.34,4810.13.5000,Papel Estampado Doble Cara 12x12 My Sweet By Frank Garcia Captured Memories,,TRUE,FALSE,1.21,1,PAPM210454,,21,0
623d8a5757f54f8ba5dcfc1c,655350996895,scrapbooking,1,4810.13.5000,Papel Estampado Doble Cara 12x12 My Sweet By Frank Garcia Let's Shine Together,,TRUE,FALSE,1.21,1,PAPM210455,,21,0
623d8a5757f54fa240dcfc1d,655350996888,scrapbooking,1.34,4810.13.5000,Papel Estampado Doble Cara 12x12 My Sweet By Frank Garcia Captured Memories,,TRUE,FALSE,1.21,1,PAPM210454,,21,0
623d8a5757f54faddadcfc1a,8433984108608,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niña Recortables,,TRUE,FALSE,1.452,1,PADA220453,,21,0
623d8a5757f54fc9f7dcfc24,8433984048270,scrapbooking,1.2,4810.13.5000,Papel Estampado Doble Cara 12x12   Mi Primera Comunión   142,,TRUE,FALSE,1.452,1,PADA170027,,21,0
623d8a5757f54fd9ebdcfc16,8433984108752,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niño Tiras,,TRUE,FALSE,1.452,1,PADA220462,,21,0
623d8a5757f54ff0f0dcfc17,8433984108776,scrapbooking,1.08,4810.13.5000,Papel Estampado Doble Cara 12x12 Hoy Es Mi Dia Dayka Niño Globos,,TRUE,FALSE,1.452,1,PADA220460,,21,0
623d8a5824b1e94e36da82b8,846523030823,scrapbooking,0.77,4810.13.5000,Cartulina Texturizada Puntitos 12x12 Grape Jelly,,TRUE,FALSE,0.726,1,CAYY160235,,21,0
623d8a5824b1e95e5ada82b9,846523030823,scrapbooking,0.77,4810.13.5000,Cartulina Texturizada Puntitos 12x12 Grape Jelly,,TRUE,FALSE,0.726,1,CAYY160235,,21,0
623d8a5824b1e97941da82b7,846523030823,scrapbooking,0.77,4810.13.5000,Cartulina Texturizada Puntitos 12x12 Grape Jelly,,TRUE,FALSE,0.726,1,CAYY160235,,21,0
623d8a5824b1e99924da82ba,633356605034,scrapbooking,4.99,4810.13.5000,"4 Espirales para encuadernar Rose Gold   1"" (2.5 cm)",,TRUE,FALSE,7.2479,1,HRCI180003,,21,0
623d8a5824b1e9b76dda82b6,846523030823,scrapbooking,0.77,4810.13.5000,Cartulina Texturizada Puntitos 12x12 Grape Jelly,,TRUE,FALSE,0.726,1,CAYY160235,,21,0
623d8a5824b1e9ecfeda82b5,8435499963185,scrapbooking,5.25,4810.13.5000,Ecopiel 35 cm x 50 cm Mate Malva,,TRUE,FALSE,6.3525,1,PIEL200024,,21,0
623d8a59918f3f2162d6269e,752830003279,scrapbooking,0.69,4810.13.5000,Papel Estampado Doble Cara 12x12 Gone Camping Border Strips,,TRUE,FALSE,1.1979,1,PACB180763,,21,0
623d8a59918f3f2374d62696,646247367928,scrapbooking,7.99,4810.13.5000,Stack Papeles Estampados 6x8 Una cara Happy Cake Day,,TRUE,FALSE,9.6679,1,68PE190006,,21,0
623d8a59918f3f23e7d6269c,709388326329,scrapbooking,0.99,4810.13.5000,Papel Estampado Doble Cara 12x12 Little Boys Have Big Adventures Chomp Chomp,,TRUE,FALSE,1.1979,1,PAPH210845,,21,0
623d8a59918f3f2da7d62699,842715068285,scrapbooking,0.69,4810.13.5000,Papel Estampado Doble Cara 12x12 Special Delivery DO Special Delivery,,TRUE,FALSE,1.1979,1,PADO200739,,21,0
623d8a59918f3f89fad6269b,8119870000033,scrapbooking,0.95,4810.13.5000,Papel Estampado Doble Cara 12x12 Bienvenida bebé niña Es una niña,,TRUE,FALSE,1.1495,1,PAUP200003,,21,0
623d8a59918f3fa74cd6269a,8119870000118,scrapbooking,0.95,4810.13.5000,Papel Estampado Doble Cara 12x12 Bienvenido bebé niño Es un niño,,TRUE,FALSE,1.1495,1,PAUP200009,,21,0
623d8a59918f3fb8a1d6269d,8119870000453,scrapbooking,0.95,4810.13.5000,Papel Estampado Doble Cara 12x12 A la Fresca Lo mejor para usted,,TRUE,FALSE,1.1495,1,PAUP200015,,21,0
623d8a59918f3fbbd9d62695,644216271665,scrapbooking,0.99,4810.13.5000,Papel Estampado Doble Cara 12x12 It's Your Birthday Boy Boy Party Animals,,TRUE,FALSE,1.1979,1,PAEP192258,,21,0
623d8a59918f3fc9acd62697,810046693681,scrapbooking,0.99,4810.13.5000,Papel Estampado Doble Cara 12x12 Bunnies & Blooms Garden Party,,TRUE,FALSE,1.1979,1,PASS211680,,21,0
623d8a59918f3fde6fd626a0,787790418122,scrapbooking,0.99,4810.13.5000,Papel Estampado Doble Cara 12x12 Our travel adventure Travel Strips,,TRUE,FALSE,1.1979,1,PACB211238,,21,0
623d8a59918f3fee37d6269f,787790418221,scrapbooking,0.99,4810.13.5000,Papel Estampado Doble Cara 12x12 Our travel adventure Jet Set,,TRUE,FALSE,1.1979,1,PACB211239,,21,0
623d8a59918f3fff2bd62698,718813511780,scrapbooking,0.99,4810.13.5000,Papel Estampado Doble Cara 12x12 Stay Sweet Popsicle Summer,,TRUE,FALSE,1.1979,1,PAAC191003,,21,0
623d8a5b36feab1ced09be66,15586945591,scrapbooking,14.99,4810.13.5000,Troqueladora Círculo festoneado,,TRUE,FALSE,19.9529,1,EKFR160046,,21,0
623d8a5c06302602cd057249,4051856169034,scrapbooking,5.95,4810.13.5000,Figura de Papel Maché Set 3 Siluetas Cactus 12 cm,,TRUE,FALSE,10.285,1,HDLT180121,,21,0
623d8a5c0630264064057248,4016299984286,scrapbooking,2.25,4810.13.5000,Número 5 de 10 cm,,TRUE,FALSE,2.7225,1,HDLT140070,,21,0
623d8a5c063026f622057247,4016299984231,scrapbooking,2.25,4810.13.5000,Número 0 de 10 cm,,TRUE,FALSE,2.7225,1,HDLT140065,,21,0
623d8a5d57f54f0103dcfc27,850019830026,scrapbooking,1.85,4810.13.5000,Papel Estampado Doble Cara 12x12 Ephemera Queen String Of Pearls,,TRUE,FALSE,1.4762,1,PAGR200633,,21,0
623d8a5d57f54f0723dcfc3e,5907443691633,scrapbooking,0.67,4810.13.5000,Papel Estampado Doble Cara 12x12 Tiny Miracles #11,,TRUE,FALSE,1.1495,1,PAMK200029,,21,0
623d8a5d57f54f084adcfc38,818695018589,scrapbooking,1.11,4810.13.5000,Papel Estampado Doble Cara 12x12 - Portrait Of A L,,TRUE,FALSE,1.1495,1,PAGR170412,,21,0
623d8a5d57f54f0f50dcfc28,850019830026,scrapbooking,1.85,4810.13.5000,Papel Estampado Doble Cara 12x12 Ephemera Queen String Of Pearls,,TRUE,FALSE,1.4762,1,PAGR200633,,21,0
623d8a5d57f54f1219dcfc3a,738944701812,scrapbooking,1.15,4810.13.5000,Papel Estampado Doble Cara 12x12 Voyage #8 Sea Plants & Coral,,TRUE,FALSE,1.3189,1,PAAU200871,,21,0
623d8a5d57f54f147edcfc33,810070160043,scrapbooking,2.27,4810.13.5000,Papel Estampado Doble Cara 12x12 Bird Watcher Just Breathe,,TRUE,FALSE,1.4762,1,PAGR210675,,21,0
623d8a5d57f54f18a5dcfc37,818695018589,scrapbooking,1.11,4810.13.5000,Papel Estampado Doble Cara 12x12 - Portrait Of A L,,TRUE,FALSE,1.1495,1,PAGR170412,,21,0
623d8a5d57f54f1e54dcfc3d,5907443693095,scrapbooking,6.4,4810.13.5000,Stack Papeles Estampados 6x8 Recortables Men's Book,,TRUE,FALSE,7.744,1,68MK210005,,21,0
623d8a5d57f54f2238dcfc36,810070160111,scrapbooking,6,4810.13.5000,Chipboard Bird Watcher,,TRUE,FALSE,7.26,1,CHOT213598,,21,0
623d8a5d57f54f23d0dcfc32,810070160043,scrapbooking,2.27,4810.13.5000,Papel Estampado Doble Cara 12x12 Bird Watcher Just Breathe,,TRUE,FALSE,1.4762,1,PAGR210675,,21,0
623d8a5d57f54f266bdcfc30,810070160043,scrapbooking,2.27,4810.13.5000,Papel Estampado Doble Cara 12x12 Bird Watcher Just Breathe,,TRUE,FALSE,1.4762,1,PAGR210675,,21,0
623d8a5d57f54f4188dcfc29,850019830026,scrapbooking,1.85,4810.13.5000,Papel Estampado Doble Cara 12x12 Ephemera Queen String Of Pearls,,TRUE,FALSE,1.4762,1,PAGR200633,,21,0
623d8a5d57f54f427bdcfc3c,738944701812,scrapbooking,1.15,4810.13.5000,Papel Estampado Doble Cara 12x12 Voyage #8 Sea Plants & Coral,,TRUE,FALSE,1.3189,1,PAAU200871,,21,0
623d8a5d57f54f551edcfc39,738944701812,scrapbooking,1.15,4810.13.5000,Papel Estampado Doble Cara 12x12 Voyage #8 Sea Plants & Coral,,TRUE,FALSE,1.3189,1,PAAU200871,,21,0
623d8a5d57f54f6024dcfc2b,850013653829,scrapbooking,1,4810.13.5000,Papel Estampado Doble Cara 12x12 Fairie Wings Woodland Wishes,,TRUE,FALSE,1.4762,1,PAGR200616,,21,0
623d8a5d57f54f669ddcfc31,810070160043,scrapbooking,2.27,4810.13.5000,Papel Estampado Doble Cara 12x12 Bird Watcher Just Breathe,,TRUE,FALSE,1.4762,1,PAGR210675,,21,0
623d8a5d57f54f693fdcfc34,810070160043,scrapbooking,2.27,4810.13.5000,Papel Estampado Doble Cara 12x12 Bird Watcher Just Breathe,,TRUE,FALSE,1.4762,1,PAGR210675,,21,0
623d8a5d57f54f7302dcfc2e,810070160050,scrapbooking,1.22,4810.13.5000,Papel Estampado Doble Cara 12x12 Bird Watcher Best Friends,,TRUE,FALSE,1.4762,1,PAGR210676,,21,0
623d8a5d57f54f7e6fdcfc35,810070160135,scrapbooking,6.5,4810.13.5000,Set de tarjetas Project Life Bird Watcher,,TRUE,FALSE,7.865,1,PLTJ210432,,21,0
623d8a5d57f54f909adcfc2a,850019830026,scrapbooking,1.85,4810.13.5000,Papel Estampado Doble Cara 12x12 Ephemera Queen String Of Pearls,,TRUE,FALSE,1.4762,1,PAGR200633,,21,0
623d8a5d57f54fce27dcfc2c,850013653829,scrapbooking,1,4810.13.5000,Papel Estampado Doble Cara 12x12 Fairie Wings Woodland Wishes,,TRUE,FALSE,1.4762,1,PAGR200616,,21,0
623d8a5d57f54fdfeedcfc2f,810070160043,scrapbooking,2.27,4810.13.5000,Papel Estampado Doble Cara 12x12 Bird Watcher Just Breathe,,TRUE,FALSE,1.4762,1,PAGR210675,,21,0
623d8a5d57f54fe8cadcfc2d,810070160142,scrapbooking,6.5,4810.13.5000,Die Cuts Bird Watcher,,TRUE,FALSE,7.865,1,DIYY213577,,21,0
623d8a5d57f54feacfdcfc3b,738944701812,scrapbooking,1.15,4810.13.5000,Papel Estampado Doble Cara 12x12 Voyage #8 Sea Plants & Coral,,TRUE,FALSE,1.3189,1,PAAU200871,,21,0
623d8a5e57f54f3c59dcfc41,8435539305715,scrapbooking,9.1,4810.13.5000,Sello Acrílico 4x6 Sweet Möma Aire Entre Flores,,TRUE,FALSE,15.73,1,SEMO210058,,21,0
623d8a5e57f54f6b08dcfc44,653981533496,scrapbooking,14.99,4810.13.5000,Sello Acrílico Well Worn,,TRUE,FALSE,18.1379,1,SEPF180054,,21,0
623d8a5e57f54f7470dcfc40,8413623746101,scrapbooking,5.95,4810.13.5000,Sello Acrílico   Planner,,TRUE,FALSE,7.1995,1,SEAN180020,,21,0
623d8a5e57f54fb5d0dcfc43,SA031,scrapbooking,5.57,4810.13.5000,Sello Acrílico 4x4 5 centimetros Vitamina,,TRUE,FALSE,9.6195,1,SE5C200006,,21,0
623d8a5e57f54fc17ddcfc42,815462025979,scrapbooking,4.9,4810.13.5000,Sello Acrílico All People All Nations Icons,,TRUE,FALSE,8.47,1,SEBD180018,,21,0
623d8a5ee88d8b5f9c3d7487,8435484013918,Small household appliances,,,2500 BUILT-IN STEEL BLACK,,TRUE,FALSE,0,1,1391,,0.21,21
623d8a61d4e48166933c3c97,8435484014021,Small household appliances,,,GRANDHEAT 2590 BYR,,TRUE,FALSE,0,1,1402,,0.21,12
623d8a6823b49392863c239a,8435484030847,Small household appliances,,,BIGTOAST DOUBLE,,TRUE,FALSE,0,1,3084,,0.21,1
623d8a6a918f3f0ce6d626a7,4798,,0,,Espino Amarillo cápsulas,,TRUE,FALSE,17.9,1,4798,,0,0
623d8a6a918f3f13d6d626a9,9190,,0,,Psicobiotic NALC,,TRUE,FALSE,23.4,1,9190,,0,0
623d8a6a918f3f2ac9d626a8,4798,,0,,Espino Amarillo cápsulas,,TRUE,FALSE,17.9,1,4798,,0,0
623d8a6a918f3fdd05d626aa,9190,,0,,Psicobiotic NALC,,TRUE,FALSE,23.4,1,9190,,0,0
623d8a6b23963789c2e1b488,8435484040655,Small household appliances,,,POW GERA ADVANCE,,TRUE,FALSE,0,1,4065,,0.21,2
623d8a729a24b52637c4acd2,8435484016056,Small household appliances,,,CAF 600 BLUE,,TRUE,FALSE,0,1,1605,,0.21,1
623d8a75918f3ffd68d626b0,8435484053556,Small household appliances,,,READY 9790,,TRUE,FALSE,0,1,5355,,0.21,6
623d8a7c2396372627e1b48a,8436580131025,,null,,Proe Creatine - Creapure® 500g,,TRUE,FALSE,25.9,1,FG096,Proe Creatine - Creapure® 500g,10,0.55
623d8a7c2396376d75e1b48b,8436580132541,,null,,PROE VITS PREMIUM 60 Caps,,TRUE,FALSE,10.9,1,FG017,PROE VITS PREMIUM 60 Caps,10,0.05
623d8a7cc58f3c0c543850ce,8435484015929,Small household appliances,,,9000 NEGRA,,TRUE,FALSE,0,1,1592,,0.21,13
623d8a7f34b2372a54abba81,8435484053556,Small household appliances,,,READY 9790,,TRUE,FALSE,0,1,5355,,0.21,6
623d8a860630269283057253,8435484080149,Small household appliances,,,PLACA SCARLET,,TRUE,FALSE,0,1,8014,,0.21,3
623d8a899c4aa05db9244e3e,8435484042789,Small household appliances,,,HORNO PIZZA&CO,,TRUE,FALSE,0,1,4278,,0.21,3.75
623d8a9036feab074e09be68,8435484053556,Small household appliances,,,READY 9790,,TRUE,FALSE,0,1,5355,,0.21,6
623d8a93887bde712f6ac221,8435484014021,Small household appliances,,,GRANDHEAT 2590 BYR,,TRUE,FALSE,0,1,1402,,0.21,12
623d8a9a318ff9b7caf91f7b,8435484042741,Small household appliances,,,BAT 1500 PERFECT,,TRUE,FALSE,0,1,4274,,0.21,3.9
623d8a9d2ff9d89670df884c,8435484053549,Small household appliances,,,READY 9780,,TRUE,FALSE,0,1,5354,,0.21,6
623d8aa434b23700f9abba8c,8435484053556,Small household appliances,,,READY 9790,,TRUE,FALSE,0,1,5355,,0.21,6
623d8aa861b0115bfd3b8196,8435484053426,Small household appliances,,,9000 READY TOWEL,,TRUE,FALSE,0,1,5342,,0.21,4
623d8aae6baa3968471c5de1,8435484015585,Small household appliances,,,20 TOUCH NERA,,TRUE,FALSE,0,1,1558,,0.21,5
623d8ab25e1d9434c42ec764,8435484015035,Small household appliances,,,EXPRESSO 20,,TRUE,FALSE,0,1,1503,,0.21,3
623d8ab9d9c45a8c52be2888,8435484053556,Small household appliances,,,READY 9790,,TRUE,FALSE,0,1,5355,,0.21,6
623d8abc34b23789f3abba91,8435484053952,,,,WARM 9200 STEEL,,TRUE,FALSE,0,1,5395,,0.21,14.2
623d8ac15e1d9479b42ec769,8435484070171,,,,ULTRAFLEX 25,,TRUE,FALSE,0,1,7017,,0.21,56
623d8ac433894f99af9d9d14,8435484053426,,,,9000 READY TOWEL,,TRUE,FALSE,0,1,5342,,0.21,4
623d8ac6c58f3c00883850d7,8435484070072,,,,CINTA CORRER,,TRUE,FALSE,0,1,7007,,0.21,46
623d8ac93e430227d167d483,8435484070096,,,,CINTA BLACK,,TRUE,FALSE,0,1,7009,,0.21,27
623d8aca34b2376272abba96,8435484030793,,,,CLEANFRY INFI 1500 BLACK,,TRUE,FALSE,0,1,3079,,0.21,1.97
623d8acd887bdec4ad6ac226,8435484043076,,,,CECOFRY SUNTOUCH,,TRUE,FALSE,0,1,4307,,0.21,3.64
623d8ad0918f3fc982d626b8,8435484070096,,,,CINTA BLACK,,TRUE,FALSE,0,1,7009,,0.21,27
623d8ad23e4302b5cc67d485,8435484056847,,,,ROCKSTAR 880 ULTIMATE,,TRUE,FALSE,0,1,5684,,0.21,4.6
623d8ad461b01182eb3b819d,8435484054409,,,,"EXTR 22,2 HAND",,TRUE,FALSE,0,1,5440,,0.21,1
623d8ad761b011a2cd3b81a3,8435484050692,,,,520 THUNDERBRUSH,,TRUE,FALSE,0,1,5069,,0.21,2
623d8ad99a24b53d88c4acdb,8435484055406,,,,POPSTAR ANIMAL HAND,,TRUE,FALSE,0,1,5540,,0.21,2
623d8adc9a24b5305cc4acdf,8435484053594,,,,READY 8100,,TRUE,FALSE,0,1,5359,,0.21,8
623d8aded4e48114f63c3c9e,8435484070102,,,,20 EXTREME,,TRUE,FALSE,0,1,7010,,0.21,50
623d8ae10630266b6705725f,8435484058223,,,,READYWARM 5350 POWER BOX CC,,TRUE,FALSE,0,1,5822,,0.21,0
623d8ae445d546bce2898573,8435484054409,,,,"EXTR 22,2 HAND",,TRUE,FALSE,0,1,5440,,0.21,1
623d8ae6c58f3c58da3850dc,8435484040617,,,,POWER BASIC,,TRUE,FALSE,0,1,4061,,0.21,1
623d8ae957f54f94d3dcfc49,8435484070096,,,,CINTA BLACK,,TRUE,FALSE,0,1,7009,,0.21,27
623d8aeb33894f637f9d9d16,8435484070188,,,,POWERACTIVE,,TRUE,FALSE,0,1,7018,,0.21,45
623d8aed36feab99a709be70,8435484070096,,,,CINTA BLACK,,TRUE,FALSE,0,1,7009,,0.21,27
623d8aff33894f498a9d9d1a,8435484043229,,,,CECOFRY ADVANCE 5000 BLACK,,TRUE,FALSE,0,1,4322,,0.21,6
623d8aff3e430210ea67d495,8435484070096,,,,CINTA BLACK,,TRUE,FALSE,0,1,7009,,0.21,27
623d8b04318ff92ee3f91f85,8435484070171,,,,ULTRAFLEX 25,,TRUE,FALSE,0,1,7017,,0.21,56
623d8b043e43021dae67d49a,8435484041331,,,,10090 MAMBO,,TRUE,FALSE,0,1,4133,,0.21,11
623d8b080630262dd305726a,8435484043229,,,,CECOFRY ADVANCE 5000 BLACK,,TRUE,FALSE,0,1,4322,,0.21,6
623d8b0a1f7d7aff66594b15,8435484070188,,,,POWERACTIVE,,TRUE,FALSE,0,1,7018,,0.21,45
623d8b0d36feab76cc09be74,8435484070133,,,,25 EXTREME,,TRUE,FALSE,0,1,7013,,0.21,48
623d8b0f2ff9d822f1df885d,8435484070140,,,,SPRINT VIBRATOR,,TRUE,FALSE,0,1,7014,,0.21,54
623d8b12318ff9304ef91f8e,8435484070010,,,,CINTA RED,,TRUE,FALSE,0,1,7001,,0.21,24
623d8b14c58f3c7d993850e4,8435484055604,,,,POPSTAR 4000 ULTIMATE ANIMAL PRO,,TRUE,FALSE,0,1,5560,,0.21,7
623d8b17e88d8bba413d74a6,8435484050500,,,,WINDROID 880 SMART CONNECTED,,TRUE,FALSE,0,1,5050,,0.21,0
623d8b1845d546db3989857c,8435484070188,,,,POWERACTIVE,,TRUE,FALSE,0,1,7018,,0.21,45
